"id","id_fixed","treat","placebo","period","post","period_fixed","y"
12,-1.37578063830795,0,0,-2,0,0.46342318664996,-3.04615680243407
12,-1.37578063830795,0,0,-1,0,-1.05231975953515,-4.10271759678658
12,-1.37578063830795,0,0,0,0,1.04057019638464,-0.570358958759382
12,-1.37578063830795,0,0,1,1,-0.424405481533985,-2.30674971656992
12,-1.37578063830795,0,0,2,1,-1.52284831520528,-5.5601167675947
12,-1.37578063830795,0,0,3,1,0.569623237035571,-3.42543166251015
13,0.969926250107358,1,0,-3,0,2.63249886704495,5.11602209757232
13,0.969926250107358,1,0,-2,0,0.46342318664996,3.74003142006443
13,0.969926250107358,1,0,-1,0,-1.05231975953515,1.02816371372804
13,0.969926250107358,1,0,0,0,1.04057019638464,5.35865829030545
13,0.969926250107358,1,0,1,1,-0.424405481533985,5.04345076089899
13,0.969926250107358,1,0,2,1,-1.52284831520528,2.43591960401948
13,0.969926250107358,1,0,3,1,0.569623237035571,6.11291462850912
14,-1.28472543338132,1,0,-3,0,2.63249886704495,2.84883467907563
14,-1.28472543338132,1,0,-2,0,0.46342318664996,-1.51096540748912
14,-1.28472543338132,1,0,-1,0,-1.05231975953515,-3.38940331254237
14,-1.28472543338132,1,0,0,0,1.04057019638464,-2.11227924323853
14,-1.28472543338132,1,0,1,1,-0.424405481533985,-1.46856292398388
14,-1.28472543338132,1,0,2,1,-1.52284831520528,0.135719859770871
14,-1.28472543338132,1,0,3,1,0.569623237035571,-1.12599049807092
15,-0.283018492617905,0,0,-3,0,2.63249886704495,3.62471692163695
15,-0.283018492617905,0,0,-2,0,0.46342318664996,-1.54121108156879
15,-0.283018492617905,0,0,-1,0,-1.05231975953515,-1.01038461649516
15,-0.283018492617905,0,0,0,0,1.04057019638464,-0.21519130314145
15,-0.283018492617905,0,0,1,1,-0.424405481533985,-1.13060022375802
15,-0.283018492617905,0,0,2,1,-1.52284831520528,-3.37395251688454
15,-0.283018492617905,0,0,3,1,0.569623237035571,-1.27381967693886
16,0.22184429398954,0,0,-3,0,2.63249886704495,4.85891193491829
16,0.22184429398954,0,0,-2,0,0.46342318664996,1.56954021533605
16,0.22184429398954,0,0,-1,0,-1.05231975953515,-0.410603353728092
16,0.22184429398954,0,0,0,0,1.04057019638464,2.4615545536495
16,0.22184429398954,0,0,1,1,-0.424405481533985,-0.342573725726163
16,0.22184429398954,0,0,2,1,-1.52284831520528,-3.14184141134247
16,0.22184429398954,0,0,3,1,0.569623237035571,-0.307278130187303
17,1.32149727026428,1,0,-3,0,2.63249886704495,7.94320407748829
17,1.32149727026428,1,0,-2,0,0.46342318664996,4.4548408287322
17,1.32149727026428,1,0,-1,0,-1.05231975953515,1.96276970344617
17,1.32149727026428,1,0,0,0,1.04057019638464,5.231856495819
17,1.32149727026428,1,0,1,1,-0.424405481533985,6.0469261385403
17,1.32149727026428,1,0,2,1,-1.52284831520528,4.24300664462084
17,1.32149727026428,1,0,3,1,0.569623237035571,6.07204162125622
18,-1.41674774402684,0,0,-3,0,2.63249886704495,0.871928676469433
18,-1.41674774402684,0,0,-2,0,0.46342318664996,-1.66892542309354
18,-1.41674774402684,0,0,-1,0,-1.05231975953515,-3.90002695036964
18,-1.41674774402684,0,0,0,0,1.04057019638464,-1.58134572571103
18,-1.41674774402684,0,0,1,1,-0.424405481533985,-4.43785705568859
18,-1.41674774402684,0,0,2,1,-1.52284831520528,-5.01126735283438
18,-1.41674774402684,0,0,3,1,0.569623237035571,-2.4169311698644
19,2.23792393491327,1,0,-3,0,2.63249886704495,5.99202232923673
19,2.23792393491327,1,0,-2,0,0.46342318664996,5.67709028445762
19,2.23792393491327,1,0,-1,0,-1.05231975953515,3.66550939782326
19,2.23792393491327,1,0,0,0,1.04057019638464,6.21758150557564
19,2.23792393491327,1,0,1,1,-0.424405481533985,7.69207450976444
19,2.23792393491327,1,0,2,1,-1.52284831520528,6.32221659620122
19,2.23792393491327,1,0,3,1,0.569623237035571,6.25976393108859
20,-0.575084444063643,1,0,-3,0,2.63249886704495,1.23883635598784
20,-0.575084444063643,1,0,-2,0,0.46342318664996,-0.143074971164672
20,-0.575084444063643,1,0,-1,0,-1.05231975953515,-0.86573291446268
20,-0.575084444063643,1,0,0,0,1.04057019638464,0.0310322813058264
20,-0.575084444063643,1,0,1,1,-0.424405481533985,2.30366122404483
20,-0.575084444063643,1,0,2,1,-1.52284831520528,0.85498653888569
20,-0.575084444063643,1,0,3,1,0.569623237035571,1.43836976791833
21,-0.714170991383551,0,0,-3,0,2.63249886704495,2.30759577553669
21,-0.714170991383551,0,0,-2,0,0.46342318664996,0.820867882676179
21,-0.714170991383551,0,0,-1,0,-1.05231975953515,-2.8855994696787
21,-0.714170991383551,0,0,0,0,1.04057019638464,-1.15540447262705
21,-0.714170991383551,0,0,1,1,-0.424405481533985,-3.43614603716161
21,-0.714170991383551,0,0,2,1,-1.52284831520528,-3.92589687365964
21,-0.714170991383551,0,0,3,1,0.569623237035571,0.869300296007257
22,0.0205947825833345,0,0,-3,0,2.63249886704495,1.04752556386776
22,0.0205947825833345,0,0,-2,0,0.46342318664996,2.06286779164444
22,0.0205947825833345,0,0,-1,0,-1.05231975953515,-2.44972747735143
22,0.0205947825833345,0,0,0,0,1.04057019638464,1.6897318898271
22,0.0205947825833345,0,0,1,1,-0.424405481533985,-1.07294043065759
22,0.0205947825833345,0,0,2,1,-1.52284831520528,-1.62181650702684
22,0.0205947825833345,0,0,3,1,0.569623237035571,-0.674254414241211
23,-0.853981532312878,1,0,-3,0,2.63249886704495,0.647129873680574
23,-0.853981532312878,1,0,-2,0,0.46342318664996,1.53818460191846
23,-0.853981532312878,1,0,-1,0,-1.05231975953515,-1.09785438345389
23,-0.853981532312878,1,0,0,0,1.04057019638464,0.530634949586857
23,-0.853981532312878,1,0,1,1,-0.424405481533985,1.34492722312604
23,-0.853981532312878,1,0,2,1,-1.52284831520528,-1.0926682120023
23,-0.853981532312878,1,0,3,1,0.569623237035571,-0.701021511706454
24,2.67531943263719,1,0,-3,0,2.63249886704495,7.66254777711737
24,2.67531943263719,1,0,-2,0,0.46342318664996,8.48177272183911
24,2.67531943263719,1,0,-1,0,-1.05231975953515,5.6467422072929
24,2.67531943263719,1,0,0,0,1.04057019638464,6.76330398411177
24,2.67531943263719,1,0,1,1,-0.424405481533985,7.97452514264619
24,2.67531943263719,1,0,2,1,-1.52284831520528,7.65612762961482
24,2.67531943263719,1,0,3,1,0.569623237035571,9.04312252160751
25,0.143925313580124,0,0,-3,0,2.63249886704495,3.27977333789728
25,0.143925313580124,0,0,-2,0,0.46342318664996,1.82419911128838
25,0.143925313580124,0,0,-1,0,-1.05231975953515,-0.063322254064716
25,0.143925313580124,0,0,0,0,1.04057019638464,1.31420912076408
25,0.143925313580124,0,0,1,1,-0.424405481533985,0.0750247115842862
25,0.143925313580124,0,0,2,1,-1.52284831520528,-2.41495377414595
25,0.143925313580124,0,0,3,1,0.569623237035571,0.202550314620407
26,-0.0992826204432352,1,1,-3,0,2.63249886704495,5.2808747073122
26,-0.0992826204432352,1,1,-2,0,0.46342318664996,1.14853353812873
26,-0.0992826204432352,1,1,-1,0,-1.05231975953515,1.4869342275595
26,-0.0992826204432352,1,1,0,0,1.04057019638464,3.08398624303003
26,-0.0992826204432352,1,1,1,1,-0.424405481533985,5.57819271694401
26,-0.0992826204432352,1,1,2,1,-1.52284831520528,5.91921856538013
26,-0.0992826204432352,1,1,3,1,0.569623237035571,7.74027503772906
27,1.09438698220399,1,1,-3,0,2.63249886704495,6.5355656556794
27,1.09438698220399,1,1,-2,0,0.46342318664996,4.4087035281281
27,1.09438698220399,1,1,-1,0,-1.05231975953515,3.68012493518547
27,1.09438698220399,1,1,0,0,1.04057019638464,6.56609989399236
27,1.09438698220399,1,1,1,1,-0.424405481533985,7.40499945592246
27,1.09438698220399,1,1,2,1,-1.52284831520528,8.54416124290879
27,1.09438698220399,1,1,3,1,0.569623237035571,10.2864009436618
28,-0.721495650325155,0,1,-3,0,2.63249886704495,1.70842298540469
28,-0.721495650325155,0,1,-2,0,0.46342318664996,1.12387077725849
28,-0.721495650325155,0,1,-1,0,-1.05231975953515,0.290475618607861
28,-0.721495650325155,0,1,0,0,1.04057019638464,0.192641168357878
28,-0.721495650325155,0,1,1,1,-0.424405481533985,-0.635029468428881
28,-0.721495650325155,0,1,2,1,-1.52284831520528,-2.54923818871612
28,-0.721495650325155,0,1,3,1,0.569623237035571,0.151925360698003
29,-0.633948518167566,0,1,-3,0,2.63249886704495,4.09262087244861
29,-0.633948518167566,0,1,-2,0,0.46342318664996,-1.43063671802903
29,-0.633948518167566,0,1,-1,0,-1.05231975953515,0.238038243957525
29,-0.633948518167566,0,1,0,0,1.04057019638464,-0.665924122933441
29,-0.633948518167566,0,1,1,1,-0.424405481533985,0.915669610406683
29,-0.633948518167566,0,1,2,1,-1.52284831520528,-1.48046986583069
29,-0.633948518167566,0,1,3,1,0.569623237035571,1.16156844371221
30,-0.816551209657666,1,1,-3,0,2.63249886704495,2.71432923128617
30,-0.816551209657666,1,1,-2,0,0.46342318664996,0.552914838596009
30,-0.816551209657666,1,1,-1,0,-1.05231975953515,2.09730230104378
30,-0.816551209657666,1,1,0,0,1.04057019638464,3.06989621777632
30,-0.816551209657666,1,1,1,1,-0.424405481533985,4.64051991697866
30,-0.816551209657666,1,1,2,1,-1.52284831520528,4.32134503476517
30,-0.816551209657666,1,1,3,1,0.569623237035571,5.07466398554898
31,-0.00134754446608412,1,1,-3,0,2.63249886704495,3.56712209399651
31,-0.00134754446608412,1,1,-2,0,0.46342318664996,2.14013814251584
31,-0.00134754446608412,1,1,-1,0,-1.05231975953515,3.61269582144746
31,-0.00134754446608412,1,1,0,0,1.04057019638464,4.38629820900614
31,-0.00134754446608412,1,1,1,1,-0.424405481533985,5.4449943519866
31,-0.00134754446608412,1,1,2,1,-1.52284831520528,5.52274835476835
31,-0.00134754446608412,1,1,3,1,0.569623237035571,8.39526522764913
32,0.287639788058729,0,1,-3,0,2.63249886704495,4.83063886245997
32,0.287639788058729,0,1,-2,0,0.46342318664996,2.3981266064595
32,0.287639788058729,0,1,-1,0,-1.05231975953515,1.59588511406048
32,0.287639788058729,0,1,0,0,1.04057019638464,3.31699665081228
32,0.287639788058729,0,1,1,1,-0.424405481533985,2.13666239180267
32,0.287639788058729,0,1,2,1,-1.52284831520528,1.2640108268702
32,0.287639788058729,0,1,3,1,0.569623237035571,1.96494672705212
33,-1.20180845193269,0,1,-3,0,2.63249886704495,0.573958413604163
33,-1.20180845193269,0,1,-2,0,0.46342318664996,-1.09325263606169
33,-1.20180845193269,0,1,-1,0,-1.05231975953515,-4.57226107103529
33,-1.20180845193269,0,1,0,0,1.04057019638464,-0.62522747949962
33,-1.20180845193269,0,1,1,1,-0.424405481533985,-1.58604109786749
33,-1.20180845193269,0,1,2,1,-1.52284831520528,-2.22530177970619
33,-1.20180845193269,0,1,3,1,0.569623237035571,1.30663845464208
34,1.88755217888493,0,1,-3,0,2.63249886704495,8.27682026639477
34,1.88755217888493,0,1,-2,0,0.46342318664996,3.9528203686463
34,1.88755217888493,0,1,-1,0,-1.05231975953515,2.47929097530488
34,1.88755217888493,0,1,0,0,1.04057019638464,5.35934528446715
34,1.88755217888493,0,1,1,1,-0.424405481533985,5.68745460943563
34,1.88755217888493,0,1,2,1,-1.52284831520528,3.39288701561305
34,1.88755217888493,0,1,3,1,0.569623237035571,7.72296318851152
35,-1.08473925192457,0,1,-3,0,2.63249886704495,2.49102410541407
35,-1.08473925192457,0,1,-2,0,0.46342318664996,-1.18713989818913
35,-1.08473925192457,0,1,-1,0,-1.05231975953515,-1.11835937212545
35,-1.08473925192457,0,1,0,0,1.04057019638464,1.65687837132882
35,-1.08473925192457,0,1,1,1,-0.424405481533985,-0.998821712759571
35,-1.08473925192457,0,1,2,1,-1.52284831520528,-2.45995950529901
35,-1.08473925192457,0,1,3,1,0.569623237035571,-1.1832538396741
36,-0.476456538068608,1,1,-3,0,2.63249886704495,3.70487921522047
36,-0.476456538068608,1,1,-2,0,0.46342318664996,4.23852915225153
36,-0.476456538068608,1,1,-1,0,-1.05231975953515,-0.631395704016223
36,-0.476456538068608,1,1,0,0,1.04057019638464,4.64591216007522
36,-0.476456538068608,1,1,1,1,-0.424405481533985,3.68408415934585
36,-0.476456538068608,1,1,2,1,-1.52284831520528,4.6322107369333
36,-0.476456538068608,1,1,3,1,0.569623237035571,5.42698564660808
37,0.914322027146192,1,1,-3,0,2.63249886704495,7.32098516434911
37,0.914322027146192,1,1,-2,0,0.46342318664996,4.0070000244989
37,0.914322027146192,1,1,-1,0,-1.05231975953515,2.49891836601862
37,0.914322027146192,1,1,0,0,1.04057019638464,7.65193873057128
37,0.914322027146192,1,1,1,1,-0.424405481533985,8.56666701346541
37,0.914322027146192,1,1,2,1,-1.52284831520528,7.00382355691508
37,0.914322027146192,1,1,3,1,0.569623237035571,9.87556306061374
38,-1.91269042348226,1,1,-3,0,2.63249886704495,1.44526118790917
38,-1.91269042348226,1,1,-2,0,0.46342318664996,-2.42463934443083
38,-1.91269042348226,1,1,-1,0,-1.05231975953515,-3.19829056170163
38,-1.91269042348226,1,1,0,0,1.04057019638464,1.88290001933489
38,-1.91269042348226,1,1,1,1,-0.424405481533985,2.59863677305517
38,-1.91269042348226,1,1,2,1,-1.52284831520528,0.523865760282951
38,-1.91269042348226,1,1,3,1,0.569623237035571,3.79253414897685
39,-1.16242291765849,0,1,-3,0,2.63249886704495,2.63599011127369
39,-1.16242291765849,0,1,-2,0,0.46342318664996,-0.238562229369459
39,-1.16242291765849,0,1,-1,0,-1.05231975953515,-2.01774175116005
39,-1.16242291765849,0,1,0,0,1.04057019638464,0.788649658545825
39,-1.16242291765849,0,1,1,1,-0.424405481533985,-0.0481044385407818
39,-1.16242291765849,0,1,2,1,-1.52284831520528,-1.86190585330307
39,-1.16242291765849,0,1,3,1,0.569623237035571,0.456356967676611
40,0.264183532470537,1,1,-3,0,2.63249886704495,4.98090984588511
40,0.264183532470537,1,1,-2,0,0.46342318664996,3.33686670201562
40,0.264183532470537,1,1,-1,0,-1.05231975953515,2.32298838655965
40,0.264183532470537,1,1,0,0,1.04057019638464,2.45261285369094
40,0.264183532470537,1,1,1,1,-0.424405481533985,6.34178081138821
40,0.264183532470537,1,1,2,1,-1.52284831520528,4.74750003726766
40,0.264183532470537,1,1,3,1,0.569623237035571,7.29915374134111
41,-1.40109550606279,0,1,-3,0,2.63249886704495,1.97093997639125
41,-1.40109550606279,0,1,-2,0,0.46342318664996,-0.469550783895659
41,-1.40109550606279,0,1,-1,0,-1.05231975953515,-4.14021794743425
41,-1.40109550606279,0,1,0,0,1.04057019638464,-2.00511443867077
41,-1.40109550606279,0,1,1,1,-0.424405481533985,-1.68292576334691
41,-1.40109550606279,0,1,2,1,-1.52284831520528,-1.98828359413111
41,-1.40109550606279,0,1,3,1,0.569623237035571,-1.09193680204153
42,-0.80578666166232,1,1,-3,0,2.63249886704495,5.39916113742641
42,-0.80578666166232,1,1,-2,0,0.46342318664996,2.87985360554358
42,-0.80578666166232,1,1,-1,0,-1.05231975953515,-0.144977663849742
42,-0.80578666166232,1,1,0,0,1.04057019638464,3.53243576431883
42,-0.80578666166232,1,1,1,1,-0.424405481533985,6.2498078739347
42,-0.80578666166232,1,1,2,1,-1.52284831520528,2.96064063409363
42,-0.80578666166232,1,1,3,1,0.569623237035571,4.69041722746634
43,-0.490182350235664,1,1,-3,0,2.63249886704495,3.06873559371309
43,-0.490182350235664,1,1,-2,0,0.46342318664996,1.50835191049137
43,-0.490182350235664,1,1,-1,0,-1.05231975953515,2.69533458173231
43,-0.490182350235664,1,1,0,0,1.04057019638464,1.43404262756945
43,-0.490182350235664,1,1,1,1,-0.424405481533985,6.6534848578225
43,-0.490182350235664,1,1,2,1,-1.52284831520528,2.55818970134045
43,-0.490182350235664,1,1,3,1,0.569623237035571,6.69723066484004
44,0.00523527396358458,0,1,-3,0,2.63249886704495,2.95324490068184
44,0.00523527396358458,0,1,-2,0,0.46342318664996,1.3337359775889
44,0.00523527396358458,0,1,-1,0,-1.05231975953515,-1.32691642805143
44,0.00523527396358458,0,1,0,0,1.04057019638464,0.773634815573184
44,0.00523527396358458,0,1,1,1,-0.424405481533985,3.36878954628744
44,0.00523527396358458,0,1,2,1,-1.52284831520528,1.1500506734289
44,0.00523527396358458,0,1,3,1,0.569623237035571,2.77812160279072
45,-1.11335476488402,1,1,-3,0,2.63249886704495,4.38308510656268
45,-1.11335476488402,1,1,-2,0,0.46342318664996,0.874856824710655
45,-1.11335476488402,1,1,-1,0,-1.05231975953515,-2.34171097341947
45,-1.11335476488402,1,1,0,0,1.04057019638464,0.493270711414634
45,-1.11335476488402,1,1,1,1,-0.424405481533985,5.51659565861274
45,-1.11335476488402,1,1,2,1,-1.52284831520528,3.09886525658034
45,-1.11335476488402,1,1,3,1,0.569623237035571,4.21500862972028
46,-1.05353254109607,0,1,-3,0,2.63249886704495,2.07372554375861
46,-1.05353254109607,0,1,-2,0,0.46342318664996,0.684695184003541
46,-1.05353254109607,0,1,-1,0,-1.05231975953515,-1.53652442242973
46,-1.05353254109607,0,1,0,0,1.04057019638464,0.292928957884576
46,-1.05353254109607,0,1,1,1,-0.424405481533985,0.541454733752044
46,-1.05353254109607,0,1,2,1,-1.52284831520528,-0.92876651908724
46,-1.05353254109607,0,1,3,1,0.569623237035571,0.448346452062623
47,0.138048219282425,0,1,-3,0,2.63249886704495,4.12017487156782
47,0.138048219282425,0,1,-2,0,0.46342318664996,0.5595635391139
47,0.138048219282425,0,1,-1,0,-1.05231975953515,-0.431146870545711
47,0.138048219282425,0,1,0,0,1.04057019638464,2.16360771610321
47,0.138048219282425,0,1,1,1,-0.424405481533985,-0.264633450603899
47,0.138048219282425,0,1,2,1,-1.52284831520528,0.491067351340689
47,0.138048219282425,0,1,3,1,0.569623237035571,2.08770096313229
48,-1.88203447543711,0,1,-3,0,2.63249886704495,-0.430406644464807
48,-1.88203447543711,0,1,-2,0,0.46342318664996,-1.16001364275238
48,-1.88203447543711,0,1,-1,0,-1.05231975953515,-2.94717166882941
48,-1.88203447543711,0,1,0,0,1.04057019638464,-3.0092059302631
48,-1.88203447543711,0,1,1,1,-0.424405481533985,-3.43196805533803
48,-1.88203447543711,0,1,2,1,-1.52284831520528,-3.74324653576685
48,-1.88203447543711,0,1,3,1,0.569623237035571,-0.857689980638893
49,-0.151121597362142,1,1,-3,0,2.63249886704495,4.47088664536914
49,-0.151121597362142,1,1,-2,0,0.46342318664996,4.53941558563177
49,-0.151121597362142,1,1,-1,0,-1.05231975953515,2.67344078795882
49,-0.151121597362142,1,1,0,0,1.04057019638464,3.2572424206704
49,-0.151121597362142,1,1,1,1,-0.424405481533985,6.87679021500057
49,-0.151121597362142,1,1,2,1,-1.52284831520528,6.46069516886375
49,-0.151121597362142,1,1,3,1,0.569623237035571,6.36244231493484
50,-0.494719233621708,0,1,-3,0,2.63249886704495,1.87542771355695
50,-0.494719233621708,0,1,-2,0,0.46342318664996,-1.10941385345398
50,-0.494719233621708,0,1,-1,0,-1.05231975953515,-2.01646480246583
50,-0.494719233621708,0,1,0,0,1.04057019638464,2.77915077088001
50,-0.494719233621708,0,1,1,1,-0.424405481533985,-1.04000681712126
50,-0.494719233621708,0,1,2,1,-1.52284831520528,1.04596825737911
50,-0.494719233621708,0,1,3,1,0.569623237035571,0.14158748680921
